541663,Berlin,541663,29
542316,Berlin,542316,99
542674,Berlin,542674,40
543460,Bordeaux,543460,110
543930,Amsterdam,543930,139
543932,Amsterdam,543932,295
544506,Amsterdam,544506,200
544553,Berlin,544553,38
545037,Berlin,545037,70
545065,Berlin,545065,85
545440,Bordeaux,545440,200
548827,Bordeaux,548827,80
549310,Amsterdam,549310,230
550445,Berlin,550445,39
550621,Berlin,550621,81
550783,Amsterdam,550783,110
551495,Amsterdam-Zuidoost,551495,60
551606,Amsterdam,551606,299
551644,Berlin,551644,55
551710,Berlin,551710,75
552145,Amsterdam,552145,50
552927,Berlin,552927,59
553216,Amsterdam,553216,1750
553514,Amsterdam,553514,90
554813,Bristol,554813,36
555225,Amsterdam,555225,125
555352,Berlin,555352,60
555399,Amsterdam,555399,120
556691,Berlin,556691,120
556818,Bologna,556818,120
557526,Talence,557526,79
558936,Bordeaux,558936,130
559210,Berlin,559210,50
559794,Berlin,559794,80
560578,Berlin,560578,30
561022,Amsterdam,561022,525
561297,Amsterdam,561297,139
561713,Amsterdam,561713,195
563505,Berlin,563505,75
563682,Amsterdam,563682,250
564826,Amsterdam,564826,150
565735,Amsterdam,565735,175
566841,Berlin,566841,95
567717,Berlin,567717,64
568005,Amsterdam,568005,140
568013,Bordeaux,568013,90
568236,Bologna,568236,85
568307,Berlin,568307,33
568446,Amsterdam,568446,140
570055,Berlin,570055,50
570153,Berlin,570153,49
570753,Amsterdam,570753,65
570880,Bologna,570880,100
571029,Amsterdam,571029,150
571074,Berlin,571074,50
571130,Amsterdam,571130,125
571751,Berlin,571751,46
572208,Amsterdam,572208,206
573171,Berlin,573171,35
573259,Berlin,573259,120
573681,Berlin,573681,39
574657,Berlin,574657,48
575603,Amsterdam,575603,245
575615,Amsterdam,575615,200
577219,Berlin,577219,60
577552,Berlin,577552,15
578612,Berlin,578612,59
578821,Berlin,578821,23
578927,Berlin,578927,52
579851,Amsterdam,579851,149
580013,Berlin,580013,76
580978,Amsterdam,580978,97
581342,Amsterdam,581342,250
581869,Amsterdam,581869,140
582028,Amsterdam,582028,85
582030,Amsterdam,582030,144
582053,Berlin,582053,70
582121,Amsterdam,582121,120
582135,Amsterdam,582135,100
582280,Amsterdam,582280,32
582382,Amsterdam,582382,140
582745,Le Bouscat,582745,150
582990,Berlin,582990,30
583916,Berlin,583916,50
584012,Berlin,584012,22
584258,Amsterdam,584258,139
584370,Bologna,584370,40
584757,Berlin,584757,20
584938,Amsterdam,584938,230
584963,Berlin,584963,123
585042,Berlin,585042,45
588011,Berlin,588011,100
588020,Amsterdam,588020,360
588059,Amsterdam,588059,110
588116,Amsterdam,588116,90
588288,Amsterdam,588288,270
588554,Berlin,588554,50
588556,Berlin,588556,33
589169,Berlin,589169,179
589194,Amsterdam,589194,85
589237,Amsterdam,589237,118
589285,Berlin,589285,55
589293,Berlin,589293,44
590200,Berlin,590200,60
590236,Amsterdam,590236,130
590386,Amsterdam,590386,140
590681,Amsterdam,590681,150
590948,Berlin,590948,25
591951,Amsterdam-Zuidoost,591951,225
592020,Berlin,592020,70
592059,Berlin,592059,50
593101,Amsterdam,593101,65
593269,Berlin,593269,65
593483,Amsterdam,593483,90
593920,Berlin,593920,35
594032,Berlin,594032,140
594467,Berlin,594467,35
594474,Amsterdam,594474,200
595231,Berlin,595231,70
597413,Berlin,597413,33
598335,Berlin,598335,65
598982,Berlin,598982,120
599263,Bordeaux,599263,120
600030,Berlin,600030,34
600983,Amsterdam,600983,90
601498,Amsterdam,601498,150
601882,Amsterdam,601882,150
603252,Berlin,603252,76
604068,Berlin,604068,80
606871,Amsterdam,606871,83
606926,Friedrichshain,606926,85
608432,Amsterdam,608432,80
609202,Amsterdam,609202,139
609250,Amsterdam,609250,232
609459,Berlin,609459,70
609824,Berlin,609824,100
610496,Berlin,610496,235
612197,Berlin,612197,100
612698,Amsterdam,612698,180
613088,Amsterdam,613088,78
613110,Amsterdam,613110,85
615018,Berlin,615018,67
617417,Berlin,617417,30
617544,Berlin,617544,80
617861,Berlin,617861,45
617864,Berlin,617864,60
618049,Berlin,618049,36
618234,Berlin,618234,85
618397,Berlin,618397,55
619662,Amsterdam,619662,69
620013,Berlin,620013,40
620056,Amsterdam,620056,235
621108,Amsterdam,621108,160
623123,Amsterdam,623123,120
623231,Berlin,623231,35
623652,Amsterdam,623652,213
623734,Amsterdam,623734,140
624485,Amsterdam,624485,70
625013,Berlin,625013,24
625471,Berlin,625471,120
626782,Berlin,626782,100
626872,Amsterdam,626872,150
627188,Amsterdam,627188,90
627213,Amsterdam,627213,150
628465,Amsterdam,628465,125
628686,Berlin,628686,35
628727,Berlin,628727,30
629670,Amsterdam,629670,225
629842,Berlin,629842,66
631543,Amsterdam,631543,336
632038,Berlin,632038,102
632434,Amsterdam,632434,125
632824,Berlin,632824,109
633531,Berlin,633531,35
634170,Amsterdam,634170,100
634825,Berlin,634825,29
636713,Berlin,636713,49
636902,Berlin,636902,45
637742,Amsterdam,637742,79
638001,Berlin,638001,35
638017,Berlin,638017,35
638162,Berlin,638162,19
638555,Amsterdam,638555,400
639480,Amsterdam,639480,105
639981,Amsterdam,639981,105
639988,Berlin,639988,85
640062,Amsterdam,640062,99
640623,Amsterdam,640623,90
641875,Amsterdam,641875,100
642190,Amsterdam,642190,139
642247,Amsterdam,642247,120
642351,Berlin,642351,150
642955,Berlin,642955,89
643039,Berlin,643039,40
643845,Amsterdam,643845,99
644294,Berlin,644294,65
645568,Amsterdam,645568,180
645579,Amsterdam,645579,250
647944,Berlin,647944,45
648503,Amsterdam,648503,110
648539,Bordeaux,648539,29
650232,Amsterdam,650232,150
650245,Amsterdam,650245,154
650784,Berlin,650784,20
652366,Berlin,652366,43
652660,Amsterdam,652660,115
653459,Amsterdam,653459,170
653596,Amsterdam,653596,140
653677,Berlin,653677,95
654931,Amsterdam,654931,85
655216,Amsterdam,655216,85
655748,Berlin,655748,45
656248,Berlin,656248,69
656268,Amsterdam,656268,150
656753,Berlin,656753,31
656926,Bordeaux,656926,50
657475,Berlin,657475,50
658049,Amsterdam,658049,160
658491,Berlin,658491,39
659045,Bologna,659045,60
660856,Amsterdam,660856,205
660996,Berlin,660996,75
661574,Berlin,661574,35
661782,Berlin,661782,75
